USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
TX,48297,1383934,Live Oak County,2692796849,101483782,1039.695,39.183,28.351535,-98.126961
TX,48299,1383935,Llano County,2419183859,82373098,934.052,31.804,30.707584,-98.68469
TX,48301,1383936,Loving County,1732508079,20151773,668.925,7.781,31.844936,-103.561229
TX,48303,1383937,Lubbock County,2319591805,13210576,895.599,5.101,33.611469,-101.819944
TX,48305,1383938,Lynn County,2309924845,4169719,891.867,1.61,33.178412,-101.818493
TX,48307,1383945,McCulloch County,2759887288,20284678,1065.598,7.832,31.205477,-99.359856
TX,48309,1383946,McLennan County,2686101855,59883846,1037.11,23.121,31.549493,-97.201472
TX,48311,1383947,McMullen County,2952084780,43985849,1139.806,16.983,28.384922,-98.578853
TX,48313,1383939,Madison County,1207103348,16493026,466.065,6.368,30.966878,-95.930372
TX,48315,1383940,Marion County,986503662,102126641,380.891,39.431,32.798182,-94.356853
TX,48317,1383941,Martin County,2369894743,1931849,915.022,0.746,32.30983,-101.961836
TX,48319,1383942,Mason County,2405589753,8833353,928.803,3.411,30.703229,-99.237613
TX,48321,1383943,Matagorda County,2849704446,1326675922,1100.277,512.232,28.77476,-96.001532
TX,48323,1383944,Maverick County,3313823054,31866607,1279.474,12.304,28.729787,-100.316678
TX,48325,1383948,Medina County,3432663283,23762571,1325.359,9.175,29.353661,-99.111085
TX,48327,1383949,Menard County,2336245915,613558,902.03,0.237,30.884365,-99.85399
TX,48329,1383950,Midland County,2331648833,4520750,900.255,1.745,31.870896,-102.024326
TX,48331,1383951,Milam County,2633655683,12720745,1016.86,4.912,30.791242,-96.984395
TX,48333,1383952,Mills County,1937987410,3902624,748.261,1.507,31.494888,-98.594623
TX,48335,1383953,Mitchell County,2359711636,12489784,911.09,4.822,32.304117,-100.924392
TX,48337,1383954,Montague County,2411034702,19087287,930.906,7.37,33.678356,-97.725014
TX,48339,1383955,Montgomery County,2698498541,90609972,1041.896,34.985,30.300611,-95.494719
TX,48341,1383956,Moore County,2330188757,25718180,899.691,9.93,35.835676,-101.890502
TX,48343,1383957,Morris County,652637415,17393795,251.985,6.716,33.116466,-94.731265
TX,48345,1383958,Motley County,2562949315,642795,989.56,0.248,34.057899,-100.793152
TX,48347,1383959,Nacogdoches County,2451523984,89758917,946.539,34.656,31.62056,-94.62025
TX,48349,1383960,Navarro County,2614935908,197625977,1009.632,76.304,32.048448,-96.476909
TX,48351,1383961,Newton County,2418212365,15672120,933.677,6.051,30.786718,-93.73925
TX,48353,1383962,Nolan County,2362061401,5052652,911.997,1.951,32.312338,-100.418108
TX,48355,1383963,Nueces County,2171223448,847212531,838.314,327.111,27.738737,-97.51866
TX,48357,1383964,Ochiltree County,2376792100,1331778,917.685,0.514,36.278744,-100.815864
TX,48359,1383965,Oldham County,3886363376,2338010,1500.533,0.903,35.401921,-102.59762
TX,48361,1383966,Orange County,864487693,118489795,333.781,45.749,30.122323,-93.8941
TX,48363,1383967,Palo Pinto County,2465126930,87327892,951.791,33.717,32.752204,-98.317967
TX,48365,1383968,Panola County,2076521423,50644741,801.749,19.554,32.163978,-94.305156
TX,48367,1383969,Parker County,2339994942,17138771,903.477,6.617,32.777096,-97.805905
TX,48369,1383970,Parmer County,2281212377,11355752,880.781,4.384,34.532163,-102.784853
TX,48371,1383971,Pecos County,12338323371,2532275,4763.853,0.978,30.770894,-102.71986
TX,48373,1383972,Polk County,2737855951,136149575,1057.092,52.568,30.784553,-94.837338
TX,48375,1383973,Potter County,2352679660,35262253,908.375,13.615,35.398675,-101.893804
TX,48377,1383974,Presidio County,9985028247,1773160,3855.241,0.685,30.005891,-104.261619
TX,48379,1383975,Rains County,594280564,76079984,229.453,29.375,32.87058,-95.79544
TX,48381,1383976,Randall County,2360924170,28154779,911.558,10.871,34.962529,-101.895547
TX,48383,1383977,Reagan County,3044011970,1792716,1175.3,0.692,31.375191,-101.514395
TX,48385,1383978,Real County,1810772048,2346285,699.143,0.906,29.830097,-99.812549
TX,48387,1383979,Red River County,2684724438,52207793,1036.578,20.158,33.619625,-95.048429
TX,48389,1383980,Reeves County,6825586500,17396692,2635.374,6.717,31.308366,-103.712706
TX,48391,1383981,Refugio County,1995524314,123702940,770.476,47.762,28.312716,-97.161366
TX,48393,1383982,Roberts County,2393298484,346846,924.058,0.134,35.836216,-100.807555
TX,48395,1383983,Robertson County,2216232353,25046240,855.692,9.67,31.025481,-96.514941
TX,48397,1383984,Rockwall County,329201376,56080775,127.105,21.653,32.898677,-96.404402
TX,48399,1383985,Runnels County,2721933918,15930085,1050.945,6.151,31.845112,-99.982715
TX,48401,1383986,Rusk County,2393244736,37217200,924.037,14.37,32.109423,-94.756382
TX,48403,1383987,Sabine County,1272694544,220771184,491.39,85.24,31.3433,-93.851913
TX,48405,1383988,San Augustine County,1374395480,159612559,530.657,61.627,31.382449,-94.16318
TX,48407,1383989,San Jacinto County,1474332235,151948261,569.243,58.668,30.574388,-95.163136
TX,48409,1383990,San Patricio County,1795990990,37577398,693.436,14.509,28.011794,-97.517157
TX,48411,1383991,San Saba County,2940486378,8072066,1135.328,3.117,31.155138,-98.819292
TX,48413,1383992,Schleicher County,3394564132,87401,1310.649,0.034,30.896233,-100.527216
TX,48415,1383993,Scurry County,2345088411,5439884,905.444,2.1,32.744462,-100.913399
TX,48417,1383994,Shackelford County,2367989903,3268209,914.286,1.262,32.74382,-99.347005
TX,48419,1383995,Shelby County,2060553308,101094477,795.584,39.033,31.790137,-94.142565
TX,48421,1383996,Sherman County,2390648266,428754,923.034,0.166,36.278593,-101.899265
TX,48423,1383997,Smith County,2386636134,73131217,921.485,28.236,32.375106,-95.268743
TX,48425,1383998,Somervell County,482937100,14222749,186.463,5.491,32.218071,-97.769217
TX,48427,1383999,Starr County,3168060433,15302229,1223.195,5.908,26.530903,-98.740235
TX,48429,1384000,Stephens County,2322492655,64132913,896.719,24.762,32.736306,-98.836119
TX,48431,1384001,Sterling County,2391739045,167451,923.456,0.065,31.835774,-101.054911
TX,48433,1384002,Stonewall County,2373240699,10177391,916.313,3.93,33.17958,-100.253807
TX,48435,1384003,Sutton County,3765524960,1277066,1453.877,0.493,30.51768,-100.50527
TX,48437,1384004,Swisher County,2305502706,27277988,890.16,10.532,34.526319,-101.743862
TX,48439,1384005,Tarrant County,2236745964,100212568,863.612,38.692,32.772119,-97.291224
TX,48441,1384006,Taylor County,2371267533,9721167,915.552,3.753,32.297327,-99.890179
TX,48443,1384007,Terrell County,6107208798,105936,2358.007,0.041,30.232343,-102.072513
TX,48445,1384008,Terry County,2302083285,5443852,888.839,2.102,33.171229,-102.339284
TX,48447,1384009,Throckmorton County,2363499415,7586189,912.552,2.929,33.170695,-99.205796
TX,48449,1384010,Titus County,1051675990,50735385,406.054,19.589,33.214599,-94.966783
TX,48451,1384011,Tom Green County,3941920460,48104950,1521.984,18.573,31.398843,-100.463821
TX,48453,1384012,Travis County,2565431773,84227645,990.519,32.52,30.239513,-97.69127
TX,48455,1384013,Trinity County,1796490616,52678059,693.629,20.339,31.096675,-95.151687
TX,48457,1384014,Tyler County,2394446027,28806215,924.501,11.122,30.769295,-94.375656
TX,48459,1384015,Upshur County,1509791525,24997418,582.934,9.652,32.735349,-94.941184
TX,48461,1384016,Upton County,3215010633,464309,1241.323,0.179,31.353816,-102.041546
TX,48463,1384017,Uvalde County,4019520918,17321957,1551.946,6.688,29.350308,-99.768427
TX,48465,1384018,Val Verde County,8144863841,227711201,3144.75,87.92,29.875285,-101.143324
TX,48467,1384019,Van Zandt County,2182212672,44165861,842.557,17.053,32.558787,-95.836906
TX,48469,1384020,Victoria County,2284737040,17334129,882.142,6.693,28.79637,-96.971198
TX,48471,1384021,Walker County,2031020090,44865483,784.181,17.323,30.743163,-95.569825
TX,48473,1384022,Waller County,1329535309,11622759,513.336,4.488,30.013578,-95.982102
TX,48475,1384023,Ward County,2164200435,624206,835.602,0.241,31.513069,-103.105113
TX,48477,1384024,Washington County,1564237320,46089367,603.955,17.795,30.215075,-96.410272
TX,48479,1384025,Webb County,8706200152,36536073,3361.483,14.107,27.760799,-99.340752
TX,48481,1384026,Wharton County,2813116078,21288312,1086.15,8.219,29.27848,-96.229674
TX,48483,1384027,Wheeler County,2368603538,2481266,914.523,0.958,35.392593,-100.253107
TX,48485,1384028,Wichita County,1625943378,13820243,627.78,5.336,33.991103,-98.716851
TX,48487,1384029,Wilbarger County,2514474406,18257915,970.844,7.049,34.08492,-99.24244
TX,48489,1384030,Willacy County,1529529770,501714610,590.555,193.713,26.480381,-97.583256
TX,48491,1384031,Williamson County,2896386997,41717737,1118.301,16.107,30.64903,-97.605069
TX,48493,1384032,Wilson County,2081662889,12111324,803.735,4.676,29.173883,-98.086734
TX,48495,1384033,Winkler County,2178493443,414369,841.121,0.16,31.831415,-103.055986
TX,48497,1384034,Wise County,2342376592,47038669,904.397,18.162,33.219095,-97.653997
TX,48499,1384035,Wood County,1671154592,130748438,645.236,50.482,32.783588,-95.382166
TX,48501,1384036,Yoakum County,2071235914,34329,799.709,0.013,33.162398,-102.832242
TX,48503,1384037,Young County,2368463974,42447734,914.469,16.389,33.158788,-98.678281
TX,48505,1384038,Zapata County,2585875921,154370983,998.412,59.603,26.996981,-99.182603
TX,48507,1384039,Zavala County,3360267515,11209428,1297.407,4.328,28.864652,-99.75983
UT,49001,1448015,Beaver County,6708333133,5298466,2590.102,2.046,38.357535,-113.238948
UT,49003,1455966,Box Elder County,14880928687,2547843003,5745.559,983.728,41.476021,-113.052922
UT,49005,1448017,Cache County,3016716793,21155170,1164.761,8.168,41.734168,-111.744568
UT,49007,1448018,Carbon County,3829406577,15771177,1478.542,6.089,39.673284,-110.588484
UT,49009,1448019,Daggett County,1804943624,61445337,696.893,23.724,40.890099,-109.505785
UT,49011,1448020,Davis County,774075369,868076521,298.872,335.166,41.037559,-112.201943
UT,49013,1448021,Duchesne County,8393891989,38790413,3240.9,14.977,40.289649,-110.42983
UT,49015,1448022,Emery County,11558806194,24793372,4462.88,9.573,39.009025,-110.7211
UT,49017,1448023,Garfield County,13403468464,85797204,5175.108,33.126,37.831664,-111.450908
UT,49019,1448024,Grand County,9512530977,31266652,3672.809,12.072,38.974326,-109.57345
UT,49021,1448025,Iron County,8538904853,11390953,3296.89,4.398,37.909304,-113.30674
UT,49023,1455158,Juab County,8784470935,36542086,3391.703,14.109,39.71412,-112.790471
UT,49025,1448026,Kane County,10333974486,306158392,3989.97,118.208,37.275089,-111.815329
UT,49027,1448027,Millard County,17085033162,600823882,6596.568,231.979,39.094535,-113.525009
UT,49029,1448028,Morgan County,1577714627,4437369,609.159,1.713,41.091027,-111.577885
UT,49031,1448029,Piute County,1964121857,20285697,758.352,7.832,38.335881,-112.129375
UT,49033,1448030,Rich County,2664700991,149109879,1028.847,57.572,41.627598,-111.240227
UT,49035,1448031,Salt Lake County,1922457047,168385897,742.265,65.014,40.667883,-111.92424
UT,49037,1448032,San Juan County,20253911802,293108002,7820.079,113.17,37.602633,-109.791574
UT,49039,1448033,Sanpete County,4118144213,32105698,1590.024,12.396,39.382531,-111.572883
UT,49041,1448034,Sevier County,4946906944,20260838,1910.012,7.823,38.746824,-111.81193
UT,49043,1448035,Summit County,4847352871,26784448,1871.573,10.342,40.87206,-110.968486
UT,49045,1448036,Tooele County,17979763682,891126068,6942.026,344.066,40.467753,-113.123979
UT,49047,1448037,Uintah County,11598076734,56143390,4478.043,21.677,40.125887,-109.517748
UT,49049,1448038,Utah County,5188823522,364305797,2003.416,140.659,40.120432,-111.668527
UT,49051,1448039,Wasatch County,3044483864,78966563,1175.482,30.489,40.334884,-111.161568
UT,49053,1448040,Washington County,6285555571,9250776,2426.867,3.572,37.262531,-113.4878
UT,49055,1448041,Wayne County,6373816299,15049793,2460.944,5.811,38.25984,-110.990877
UT,49057,1448042,Weber County,1492109625,215738912,576.107,83.297,41.270328,-111.876795
VT,50001,1461757,Addison County,1984776518,107304306,766.327,41.43,44.031248,-73.141581
VT,50003,1461758,Bennington County,1748195212,6930003,674.982,2.676,43.035325,-73.11146
VT,50005,1461759,Caledonia County,1680554036,22457630,648.866,8.671,44.468791,-72.112168
VT,50007,1461760,Chittenden County,1389737928,214239771,536.581,82.718,44.463327,-73.069412
VT,50009,1461761,Essex County,1718717706,30285695,663.601,11.693,44.724021,-71.732736
VT,50011,1461762,Franklin County,1641292730,150931115,633.707,58.275,44.858964,-72.909402
VT,50013,1461763,Grand Isle County,211894213,292303556,81.813,112.859,44.801787,-73.300759
VT,50015,1461764,Lamoille County,1188280104,12659523,458.798,4.888,44.603704,-72.638922
VT,50017,1461765,Orange County,1779409888,13549375,687.034,5.231,44.003392,-72.369687
VT,50019,1461766,Orleans County,1796364861,71441645,693.58,27.584,44.828442,-72.25163
VT,50021,1461767,Rutland County,2408234776,38735238,929.825,14.956,43.580858,-73.038202
VT,50023,1461768,Washington County,1779936836,21187416,687.237,8.181,44.274988,-72.609514
VT,50025,1461769,Windham County,2033922036,33064486,785.302,12.766,42.995335,-72.721955
VT,50027,1461770,Windsor County,2510579567,19279309,969.34,7.444,43.572685,-72.598821
VA,51001,1480091,Accomack County,1164233493,2228748283,449.513,860.525,37.765944,-75.757807
VA,51003,1675170,Albemarle County,1866863453,14038450,720.8,5.42,38.024184,-78.553506
VA,51005,1673675,Alleghany County,1153722698,8522425,445.455,3.291,37.787905,-80.008669
VA,51007,1497770,Amelia County,920142631,8424811,355.269,3.253,37.331927,-77.977462
VA,51009,1480095,Amherst County,1227484903,12732799,473.935,4.916,37.62861,-79.154281
VA,51011,1497238,Appomattox County,863744560,3204478,333.494,1.237,37.370725,-78.81094
VA,51013,1480097,Arlington County,67318079,244125,25.992,0.094,38.878337,-77.100703
VA,51015,1480098,Augusta County,2504562034,9987119,967.017,3.856,38.171911,-79.147557
VA,51017,1673638,Bath County,1370514733,14044085,529.159,5.422,38.068368,-79.731203
VA,51019,1674818,Bedford County,1968134250,42100071,759.901,16.255,37.312223,-79.527078
VA,51021,1494613,Bland County,926518537,2582881,357.731,0.997,37.130612,-81.125853
VA,51023,1674418,Botetourt County,1401706968,12195462,541.202,4.709,37.565481,-79.797553
VA,51025,1493961,Brunswick County,1466383576,8315958,566.174,3.211,36.764204,-77.861483
VA,51027,1497431,Buchanan County,1302148835,2798201,502.762,1.08,37.26812,-82.038151
VA,51029,1501502,Buckingham County,1501303453,10099817,579.657,3.9,37.573928,-78.529169
VA,51031,1674917,Campbell County,1305008838,8962103,503.867,3.46,37.210151,-79.095428
VA,51033,1480107,Caroline County,1366265728,24233255,527.518,9.357,38.030319,-77.352348
VA,51035,1480108,Carroll County,1229441818,7647537,474.69,2.953,36.731928,-80.727865
VA,51036,1480109,Charles City County,473494072,55490505,182.817,21.425,37.361054,-77.05417
VA,51037,1492442,Charlotte County,1230948368,5824992,475.272,2.249,37.009042,-78.658568
VA,51041,1480111,Chesterfield County,1096531558,35172912,423.373,13.58,37.378434,-77.585847
VA,51043,1690562,Clarke County,455556171,5659541,175.891,2.185,39.115381,-77.990836
VA,51045,1673664,Craig County,853490598,2797770,329.535,1.08,37.473603,-80.231051
VA,51047,1497831,Culpeper County,982217895,8564962,379.236,3.307,38.48593,-77.956476
VA,51049,1494109,Cumberland County,770419692,5931687,297.461,2.29,37.520189,-78.252836
VA,51051,1497376,Dickenson County,856108115,8073714,330.545,3.117,37.137064,-82.34923
VA,51053,1690739,Dinwiddie County,1304620704,8999982,503.717,3.475,37.073498,-77.635492
VA,51057,1480118,Essex County,665858948,74793600,257.09,28.878,37.93948,-76.941871
VA,51059,1480119,Fairfax County,1012414355,39489671,390.895,15.247,38.831056,-77.275385
VA,51061,1480120,Fauquier County,1677395158,9783931,647.646,3.778,38.744098,-77.821484
VA,51063,1494354,Floyd County,986590543,2270016,380.925,0.876,36.931438,-80.350309
VA,51065,1494061,Fluvanna County,740762886,10718663,286.01,4.138,37.830571,-78.283482
VA,51067,1494434,Franklin County,1788197754,54704055,690.427,21.121,36.99115,-79.882663
VA,51069,1480124,Frederick County,1070936201,5216437,413.491,2.014,39.203677,-78.263828
VA,51071,1494551,Giles County,921559573,11926414,355.816,4.605,37.31193,-80.717189
VA,51073,1480126,Gloucester County,564116899,181748804,217.807,70.174,37.403541,-76.523505
VA,51075,1674271,Goochland County,728883067,21966905,281.423,8.481,37.718814,-77.917626
VA,51077,1501196,Grayson County,1145227602,9790836,442.175,3.78,36.652229,-81.215324
VA,51079,1480129,Greene County,404411506,1706080,156.144,0.659,38.297981,-78.470163
VA,51081,1501122,Greensville County,764632807,4093691,295.226,1.581,36.680336,-77.560277
VA,51083,1496705,Halifax County,2118206838,30534035,817.844,11.789,36.766461,-78.939614
VA,51085,1480132,Hanover County,1213572228,13579452,468.563,5.243,37.760165,-77.490992
VA,51087,1480133,Henrico County,605273103,28984521,233.697,11.191,37.43752,-77.300333
VA,51089,1502770,Henry County,990240573,5299481,382.334,2.046,36.620607,-79.980673
VA,51091,1673774,Highland County,1075249019,1805619,415.156,0.697,38.366243,-79.564472
VA,51093,1702378,Isle of Wight County,817464566,122256204,315.625,47.203,36.901418,-76.707569
VA,51095,1480135,James City County,368950850,95315975,142.453,36.802,37.324837,-76.777888
VA,51097,1480136,King and Queen County,816287855,28874201,315.171,11.148,37.714372,-76.901855
VA,51099,1480137,King George County,465260629,21031743,179.638,8.12,38.277049,-77.162769
VA,51101,1480138,King William County,709504569,30285437,273.941,11.693,37.70826,-77.091054
VA,51103,1480139,Lancaster County,345213828,254122178,133.288,98.117,37.704843,-76.412663
VA,51105,1496538,Lee County,1127987891,4897069,435.519,1.891,36.701721,-83.130112
VA,51107,1480141,Loudoun County,1335801297,14451820,515.756,5.58,39.0812,-77.638898
VA,51109,1494707,Louisa County,1285411581,37739379,496.3,14.571,37.972704,-77.959795
VA,51111,1492239,Lunenburg County,1118063318,1795027,431.687,0.693,36.946094,-78.241985
VA,51113,1494590,Madison County,830565358,3085779,320.683,1.191,38.412059,-78.276961
VA,51115,1480145,Mathews County,222555405,430023685,85.929,166.033,37.425348,-76.268808
VA,51117,1500747,Mecklenburg County,1620002383,139190675,625.486,53.742,36.687256,-78.368959
VA,51119,1480147,Middlesex County,337507808,208362646,130.312,80.449,37.606975,-76.528082
VA,51121,1674630,Montgomery County,1001064387,5807991,386.513,2.242,37.175534,-80.387791
VA,51125,1500936,Nelson County,1219509676,8934975,470.855,3.45,37.789079,-78.88344
VA,51127,1480150,New Kent County,543211740,35577237,209.735,13.736,37.502819,-76.982819
VA,51131,1480151,Northampton County,548279255,1511404259,211.692,583.556,37.302775,-75.924018
VA,51133,1480152,Northumberland County,495425686,244310209,191.285,94.329,37.856974,-76.379687
VA,51135,1493928,Nottoway County,814265619,4297829,314.39,1.659,37.141167,-78.053866
VA,51137,1494761,Orange County,882616887,6431031,340.78,2.483,38.250193,-78.009622
VA,51139,1500440,Page County,805019282,8431886,310.82,3.256,38.623201,-78.49188
VA,51141,1497999,Patrick County,1251212181,7165458,483.096,2.767,36.667128,-80.286413
VA,51143,1480157,Pittsylvania County,2509575179,23886948,968.952,9.223,36.821721,-79.398502
VA,51145,1674225,Powhatan County,674028379,5446445,260.244,2.103,37.549404,-77.912855
VA,51147,1492359,Prince Edward County,906383808,10040121,349.957,3.877,37.224881,-78.432957
VA,51149,1480160,Prince George County,686776816,43187441,265.166,16.675,37.187325,-77.220993
VA,51153,1480161,Prince William County,871287309,31255360,336.406,12.068,38.701119,-77.479579
VA,51155,1501465,Pulaski County,828437220,25206356,319.861,9.732,37.063385,-80.713444
VA,51157,1673976,Rappahannock County,689882390,2065375,266.365,0.797,38.684522,-78.168824
VA,51159,1480164,Richmond County,495962814,64400122,191.492,24.865,37.942894,-76.730561
VA,51161,1480165,Roanoke County,649010036,1800145,250.584,0.695,37.330792,-80.191237
VA,51163,1480166,Rockbridge County,1547658965,8850141,597.554,3.417,37.814517,-79.447754
VA,51165,1488970,Rockingham County,2199282967,11122356,849.148,4.294,38.507585,-78.885321
VA,51167,1497573,Russell County,1227191632,7593910,473.821,2.932,36.93342,-82.095934
VA,51169,1498172,Scott County,1387009046,8060238,535.527,3.112,36.712776,-82.613624
VA,51171,1673918,Shenandoah County,1316395948,8870893,508.263,3.425,38.856204,-78.573987
VA,51173,1500545,Smyth County,1167897984,3525868,450.928,1.361,36.842318,-81.539786
VA,51175,1480171,Southampton County,1551811663,8247474,599.158,3.184,36.720173,-77.103856
VA,51177,1480172,Spotsylvania County,1039865421,33044409,401.494,12.759,38.182431,-77.657226
VA,51179,1480173,Stafford County,696458830,28552563,268.904,11.024,38.415386,-77.454872
VA,51181,1480174,Surry County,722475758,81216928,278.949,31.358,37.119761,-76.880172
VA,51183,1690257,Sussex County,1269664183,6755317,490.22,2.608,36.926645,-77.259732
VA,51185,1497748,Tazewell County,1343806400,2913414,518.847,1.125,37.125395,-81.562924
VA,51187,1674058,Warren County,553639874,8554774,213.762,3.303,38.908221,-78.207594
VA,51191,1498359,Washington County,1452917774,12999456,560.975,5.019,36.747831,-81.950316
VA,51193,1480179,Westmoreland County,594075210,61102586,229.374,23.592,38.109311,-76.803933
VA,51195,1496656,Wise County,1045666201,5284422,403.734,2.04,36.974561,-82.62156
VA,51197,1501379,Wythe County,1196122856,7311360,461.826,2.823,36.899873,-81.083005
VA,51199,1480182,York County,271059922,285379989,104.657,110.186,37.220914,-76.395533
VA,51510,1498415,Alexandria city,38977769,1127157,15.049,0.435,38.820071,-77.084063
VA,51520,1498416,Bristol city,33704778,363162,13.013,0.14,36.616954,-82.157564
VA,51530,1498417,Buena Vista city,17350508,222796,6.699,0.086,37.731365,-79.356635
VA,51540,1789068,Charlottesville city,26516227,52974,10.238,0.02,38.037658,-78.485381
VA,51550,1498558,Chesapeake city,882629343,26096592,340.785,10.076,36.679376,-76.301788
VA,51570,1498420,Colonial Heights city,19481058,757299,7.522,0.292,37.261685,-77.396804
VA,51580,1789069,Covington city,14163341,522061,5.468,0.202,37.778143,-79.986039
VA,51590,1498421,Danville city,111285871,2540001,42.968,0.981,36.583334,-79.408071
VA,51595,1498422,Emporia city,17854903,191799,6.894,0.074,36.696182,-77.535975
VA,51600,1789070,Fairfax city,16161011,91164,6.24,0.035,38.853183,-77.299025
VA,51610,1498423,Falls Church city,5146977,6,1.987,0,38.883787,-77.174639
VA,51620,1498424,Franklin city,21219115,369821,8.193,0.143,36.684014,-76.941396
VA,51630,1498425,Fredericksburg city,27037959,182484,10.439,0.07,38.299272,-77.486658
VA,51640,1498426,Galax city,21340444,103782,8.24,0.04,36.66564,-80.914308
VA,51650,1498554,Hampton city,133232474,219759066,51.441,84.849,37.04803,-76.297149
VA,51660,1498563,Harrisonburg city,44889785,149936,17.332,0.058,38.436255,-78.873303
VA,51670,1498428,Hopewell city,26620504,1357034,10.278,0.524,37.29101,-77.298944
VA,51678,1789071,Lexington city,6467874,68429,2.497,0.026,37.782332,-79.44432
VA,51680,1498429,Lynchburg city,127241500,1343206,49.128,0.519,37.399016,-79.195458
VA,51683,1498430,Manassas city,25590780,138824,9.881,0.054,38.747172,-77.484536
VA,51685,1498431,Manassas Park city,6575875,956,2.539,0,38.768945,-77.448767
VA,51690,1789072,Martinsville city,28376636,133615,10.956,0.052,36.683527,-79.863647
VA,51700,1498555,Newport News city,178332767,131488022,68.855,50.768,37.076166,-76.521968
VA,51710,1498557,Norfolk city,140080314,109452479,54.085,42.26,36.923015,-76.244641
VA,51720,1498434,Norton city,19375324,89169,7.481,0.034,36.931549,-82.625996
VA,51730,1498435,Petersburg city,59398084,632632,22.934,0.244,37.20473,-77.392368
VA,51735,1498436,Poquoson city,39846967,163453793,15.385,63.11,37.12836,-76.303534
VA,51740,1498556,Portsmouth city,87548033,33488180,33.802,12.93,36.8597,-76.356313
VA,51750,1498438,Radford city,25567148,867990,9.872,0.335,37.120116,-80.559154
VA,51760,1789073,Richmond city,154942193,6879741,59.824,2.656,37.531399,-77.476009
VA,51770,1498439,Roanoke city,110140964,883316,42.526,0.341,37.278458,-79.958174
VA,51775,1789074,Salem city,37399897,263436,14.44,0.102,37.285333,-80.055241
VA,51790,1789075,Staunton city,51730229,154559,19.973,0.06,38.158056,-79.061501
VA,51800,1498560,Suffolk city,1036474408,74864213,400.185,28.905,36.697157,-76.634781
VA,51810,1498559,Virginia Beach city,646755922,641362601,249.714,247.631,36.779404,-76.023603
VA,51820,1498443,Waynesboro city,38927942,410156,15.03,0.158,38.067157,-78.90142
VA,51830,1789076,Williamsburg city,23098601,416080,8.918,0.161,37.269481,-76.708193
VA,51840,1789077,Winchester city,23918493,53195,9.235,0.021,39.173869,-78.176356
WA,53001,1531601,Adams County,4985669128,12622881,1924.978,4.874,47.011238,-118.512861
WA,53003,1533502,Asotin County,1647780187,11450483,636.212,4.421,46.181861,-117.227781
WA,53005,1513302,Benton County,4404062609,154325810,1700.418,59.586,46.22812,-119.516666
WA,53007,1531932,Chelan County,7564200163,189998659,2920.554,73.359,47.860976,-120.619044
WA,53009,1531341,Clallam County,4503157981,2413676106,1738.679,931.926,48.110903,-123.88986
WA,53011,1531820,Clark County,1629176556,70459261,629.029,27.204,45.771674,-122.485903
WA,53013,1513273,Columbia County,2249793850,12566852,868.65,4.852,46.29285,-117.911634
WA,53015,1529156,Cowlitz County,2953144674,67322703,1140.216,25.993,46.185923,-122.658682
WA,53017,1531818,Douglas County,4711893018,76102867,1819.272,29.383,47.741763,-119.694622
WA,53019,1531821,Ferry County,5706168978,140280532,2203.164,54.163,48.473256,-118.533589
WA,53021,1531822,Franklin County,3216927522,60193373,1242.063,23.241,46.53458,-118.906944
WA,53023,1533500,Garfield County,1840672375,19490293,710.688,7.525,46.429478,-117.536711
WA,53025,1531924,Grant County,6939864968,289575888,2679.497,111.806,47.213633,-119.467788
WA,53027,1531823,Grays Harbor County,4926218585,834956691,1902.024,322.379,47.113999,-123.826655
WA,53029,1513272,Island County,539898584,800096249,208.456,308.919,48.158554,-122.670649
WA,53031,1531936,Jefferson County,4671386512,982867070,1803.632,379.487,47.805346,-123.527136
WA,53033,1531933,King County,5479055461,495738935,2115.475,191.406,47.490599,-121.833996
WA,53035,1529223,Kitsap County,1022895499,442827389,394.942,170.977,47.639687,-122.649636
WA,53037,1531926,Kittitas County,5950707679,92361980,2297.581,35.661,47.124444,-120.676714
WA,53039,1529219,Klickitat County,4846657600,85063387,1871.305,32.843,45.86951,-120.780118
WA,53041,1531927,Lewis County,6223223928,86636896,2402.8,33.451,46.580071,-122.377444
WA,53043,1514052,Lincoln County,5984151830,74744200,2310.494,28.859,47.582743,-118.417692
WA,53045,1529221,Mason County,2484997511,237129533,959.463,91.556,47.354126,-123.17385
WA,53047,1531928,Okanogan County,13644015343,121223338,5267.984,46.805,48.551386,-119.685877
WA,53049,1513274,Pacific County,2415577173,752975316,932.66,290.725,46.556587,-123.782419
WA,53051,1529157,Pend Oreille County,3626009619,65404060,1400.01,25.253,48.543825,-117.232191
WA,53053,1529159,Pierce County,4323907929,354564643,1669.47,136.898,47.051415,-122.153242
WA,53055,1531931,San Juan County,450446284,1158102332,173.918,447.146,48.50719,-123.103769
WA,53057,1531402,Skagit County,4483822089,489326363,1731.213,188.93,48.493292,-121.81577
WA,53059,1529220,Skamania County,4288205005,72853035,1655.685,28.129,46.024782,-121.953227
WA,53061,1529222,Snohomish County,5405955844,282423390,2087.251,109.044,48.054913,-121.766412
WA,53063,1529225,Spokane County,4568183112,43803378,1763.785,16.913,47.620375,-117.403371
WA,53065,1531930,Stevens County,6417300122,163101800,2477.734,62.974,48.388727,-117.854454
WA,53067,1529226,Thurston County,1869969872,133393178,721.999,51.503,46.935822,-122.830152
