USPS	GEOID	ANSICODE	NAME	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                               
SD	46019	01265793	Butte County	5827245530	42730789	    2249.912	      16.498	 44.896226	-103.501436                                                                                                     
SD	46021	01266974	Campbell County	1900214185	96243721	     733.677	      37.160	 45.785575	-100.002107                                                                                                  
SD	46023	01266976	Charles Mix County	2842477574	136616766	    1097.487	      52.748	 43.206185	 -98.595143                                                                                              
SD	46025	01266985	Clark County	2480182127	25627353	     957.604	       9.895	 44.855211	 -97.724912                                                                                                     
SD	46027	01265764	Clay County	1067562650	13071016	     412.188	       5.047	 42.916150	 -96.980468                                                                                                      
SD	46029	01265791	Codington County	1782118021	75327851	     688.080	      29.084	 44.966285	 -97.198837                                                                                                 
SD	46031	01265811	Corson County	6396470732	155287273	    2469.691	      59.957	 45.685671	-101.179665                                                                                                   
SD	46033	01265788	Custer County	4032687025	5482569	    1557.029	       2.117	 43.684943	-103.462250                                                                                                     
SD	46035	01266980	Davison County	1127941512	3675453	     435.501	       1.419	 43.680439	 -98.155868                                                                                                    
SD	46037	01265790	Day County	2662166836	163750391	    1027.868	      63.224	 45.355034	 -97.581430                                                                                                      
SD	46039	01265781	Deuel County	1612749844	36071554	     622.686	      13.927	 44.756290	 -96.690239                                                                                                     
SD	46041	01266994	Dewey County	5963376651	369822322	    2302.473	     142.789	 45.148049	-100.837953                                                                                                    
SD	46043	01266978	Douglas County	1118361830	4832944	     431.802	       1.866	 43.391506	 -98.358433                                                                                                    
SD	46045	01266972	Edmunds County	2916212433	65038225	    1125.956	      25.111	 45.411680	 -99.205362                                                                                                   
SD	46047	01265787	Fall River County	4506075370	24080985	    1739.806	       9.298	 43.221619	-103.512609                                                                                                
SD	46049	01265760	Faulk County	2542739445	62704053	     981.757	      24.210	 45.065476	 -99.153564                                                                                                     
SD	46051	01265782	Grant County	1764967801	15746364	     681.458	       6.080	 45.172637	 -96.772261                                                                                                     
SD	46053	01265765	Gregory County	2628726974	99900784	    1014.957	      38.572	 43.179098	 -99.202153                                                                                                   
SD	46055	01266988	Haakon County	4689275344	42449504	    1810.539	      16.390	 44.282885	-101.595460                                                                                                    
SD	46057	01265766	Hamlin County	1313731174	79864239	     507.234	      30.836	 44.680619	 -97.178598                                                                                                    
SD	46059	01265783	Hand County	3720768217	9241521	    1436.597	       3.568	 44.546713	 -99.004575                                                                                                       
SD	46061	01266979	Hanson County	1125387523	2248724	     434.515	       0.868	 43.680612	 -97.796845                                                                                                     
SD	46063	01265792	Harding County	6918899430	16956322	    2671.402	       6.547	 45.596612	-103.473867                                                                                                   
SD	46065	01265774	Hughes County	1920602262	153254505	     741.549	      59.172	 44.384452	 -99.975684                                                                                                   
SD	46067	01265771	Hutchinson County	2105408637	3928767	     812.903	       1.517	 43.336710	 -97.749383                                                                                                 
SD	46069	01266984	Hyde County	2228773802	14541547	     860.534	       5.615	 44.537301	 -99.492148                                                                                                      
SD	46071	01265794	Jackson County	4827513907	19097458	    1863.914	       7.374	 43.677506	-101.626323                                                                                                   
SD	46073	01265778	Jerauld County	1362937153	16668604	     526.233	       6.436	 44.063410	 -98.623170                                                                                                   
SD	46075	01266981	Jones County	2511453316	3147180	     969.678	       1.215	 43.951990	-100.686139                                                                                                      
SD	46077	01265780	Kingsbury County	2155481307	81655092	     832.236	      31.527	 44.362969	 -97.499313                                                                                                 
SD	46079	01265776	Lake County	1458881282	30781777	     563.277	      11.885	 44.028450	 -97.123223                                                                                                      
SD	46081	01266996	Lawrence County	2072089203	713642	     800.038	       0.276	 44.348583	-103.805817                                                                                                    
SD	46083	01265769	Lincoln County	1495182282	1179308	     577.293	       0.455	 43.279420	 -96.722286                                                                                                    
SD	46085	01265789	Lyman County	4252921575	167664803	    1642.062	      64.736	 43.894812	 -99.841925                                                                                                    
SD	46087	01265773	McCook County	1487182119	6898514	     574.204	       2.664	 43.678924	 -97.362036                                                                                                     
SD	46089	01265762	McPherson County	2943892406	38569612	    1136.643	      14.892	 45.784249	 -99.211421                                                                                                 
SD	46091	01265759	Marshall County	2170630196	124680558	     838.085	      48.139	 45.737053	 -97.580884                                                                                                 
SD	46093	01266991	Meade County	8989793557	30715788	    3470.979	      11.859	 44.605276	-102.714177                                                                                                     
SD	46095	01267177	Mellette County	3385906697	9219685	    1307.306	       3.560	 43.584690	-100.760955                                                                                                   
SD	46097	01265777	Miner County	1476891615	4382648	     570.231	       1.692	 44.021541	 -97.608122                                                                                                      
SD	46099	01265772	Minnehaha County	2090509747	17386916	     807.150	       6.713	 43.667472	 -96.795726                                                                                                 
SD	46101	01265775	Moody County	1345200471	3679400	     519.385	       1.421	 44.012429	 -96.676054                                                                                                      
SD	46103	01266995	Pennington County	7191349843	19944944	    2776.596	       7.701	 44.002349	-102.823801                                                                                                
SD	46105	01266990	Perkins County	7434280627	50539686	    2870.392	      19.513	 45.483387	-102.467995                                                                                                   
SD	46107	01265761	Potter County	2230432409	97171992	     861.175	      37.518	 45.052713	 -99.962003                                                                                                    
SD	46109	01265786	Roberts County	2851683884	89947559	    1101.041	      34.729	 45.623397	 -96.947551                                                                                                   
SD	46111	01266977	Sanborn County	1474533483	2992621	     569.321	       1.155	 44.021032	 -98.092105                                                                                                    
SD	46113	01266992	Shannon County	5422998873	7126223	    2093.832	       2.751	 43.333630	-102.561699                                                                                                    
SD	46115	01266987	Spink County	3895148084	15062277	    1503.925	       5.816	 44.923772	 -98.339615                                                                                                     
SD	46117	01266998	Stanley County	3741062040	188383676	    1444.432	      72.735	 44.415547	-100.749163                                                                                                  
SD	46119	01266982	Sully County	2607657304	164383552	    1006.822	      63.469	 44.722325	-100.131399                                                                                                    
SD	46121	01266989	Todd County	3596063937	5854566	    1388.448	       2.260	 43.208794	-100.707664                                                                                                       
SD	46123	01265784	Tripp County	4176215548	13272785	    1612.446	       5.125	 43.349729	 -99.876219                                                                                                     
SD	46125	01265770	Turner County	1598170465	1650289	     617.057	       0.637	 43.308670	 -97.150185                                                                                                     
SD	46127	01265763	Union County	1193295665	16562652	     460.734	       6.395	 42.831106	 -96.650829                                                                                                     
SD	46129	01266973	Walworth County	1835343433	93214963	     708.630	      35.990	 45.427605	-100.027856                                                                                                  
SD	46135	01266975	Yankton County	1349811536	28629259	     521.165	      11.054	 43.006607	 -97.388339                                                                                                   
SD	46137	01266993	Ziebach County	5079964141	24212495	    1961.385	       9.348	 44.989764	-101.660827                                                                                                   
TN	47001	01639722	Anderson County	873246834	19770458	     337.163	       7.633	 36.116731	 -84.195418                                                                                                   
TN	47003	01639723	Bedford County	1226717441	2983152	     473.638	       1.152	 35.513660	 -86.458294                                                                                                    
TN	47005	01639724	Benton County	1021240349	108591323	     394.303	      41.927	 36.069253	 -88.071212                                                                                                   
TN	47007	01639725	Bledsoe County	1052635741	838360	     406.425	       0.324	 35.593668	 -85.205979                                                                                                     
TN	47009	01639726	Blount County	1447032109	20307896	     558.702	       7.841	 35.688185	 -83.922973                                                                                                    
TN	47011	01639727	Bradley County	851489172	6959128	     328.762	       2.687	 35.153914	 -84.859414                                                                                                     
TN	47013	01639728	Campbell County	1243580269	46494626	     480.149	      17.952	 36.401592	 -84.159249                                                                                                  
TN	47015	01648572	Cannon County	687991719	156872	     265.635	       0.061	 35.808394	 -86.062404                                                                                                       
TN	47017	01639729	Carroll County	1552087067	2147611	     599.264	       0.829	 35.965918	 -88.452298                                                                                                    
TN	47019	01639730	Carter County	883711431	16656912	     341.203	       6.431	 36.284744	 -82.126593                                                                                                     
TN	47021	01639731	Cheatham County	783308327	11964150	     302.437	       4.619	 36.255169	 -87.100808                                                                                                   
TN	47023	01639732	Chester County	740052040	575590	     285.736	       0.222	 35.420253	 -88.611353                                                                                                      
TN	47025	01639733	Claiborne County	1125572473	18099507	     434.586	       6.988	 36.501542	 -83.660722                                                                                                 
TN	47027	01648573	Clay County	612626569	59071056	     236.536	      22.807	 36.545788	 -85.545816                                                                                                       
TN	47029	01639734	Cocke County	1125578014	22116574	     434.588	       8.539	 35.916198	 -83.119224                                                                                                     
TN	47031	01639735	Coffee County	1111007208	14482568	     428.962	       5.592	 35.488759	 -86.078219                                                                                                    
TN	47033	01648574	Crockett County	687731413	529234	     265.535	       0.204	 35.818795	 -89.132494                                                                                                     
TN	47035	01639736	Cumberland County	1763849608	9823894	     681.026	       3.793	 35.952398	 -84.994761                                                                                                 
TN	47037	01639737	Davidson County	1304946866	56655906	     503.843	      21.875	 36.169129	 -86.784790                                                                                                  
TN	47039	01639739	Decatur County	864654259	28588633	     333.845	      11.038	 35.603136	 -88.110292                                                                                                    
TN	47041	01639738	DeKalb County	788261362	63808919	     304.349	      24.637	 35.986471	 -85.834914                                                                                                     
TN	47043	01639740	Dickson County	1268824195	3689046	     489.896	       1.424	 36.145533	 -87.364155                                                                                                    
TN	47045	01639741	Dyer County	1326922851	36778060	     512.328	      14.200	 36.054196	 -89.398306                                                                                                      
TN	47047	01639742	Fayette County	1825374154	3774876	     704.781	       1.457	 35.196993	 -89.413803                                                                                                    
TN	47049	01639743	Fentress County	1291420953	829336	     498.620	       0.320	 36.369888	 -84.937764                                                                                                    
TN	47051	01639744	Franklin County	1436108211	55079846	     554.485	      21.266	 35.155926	 -86.099203                                                                                                  
TN	47053	01639745	Gibson County	1561106497	2341479	     602.747	       0.904	 35.991637	 -88.933810                                                                                                     
TN	47055	01639746	Giles County	1582295010	642572	     610.928	       0.248	 35.202723	 -87.035319                                                                                                       
TN	47057	01648575	Grainger County	726729330	56637175	     280.592	      21.868	 36.277463	 -83.509493                                                                                                   
TN	47059	01639747	Greene County	1611346172	5099643	     622.144	       1.969	 36.179514	 -82.847485                                                                                                     
TN	47061	01639748	Grundy County	933549105	1752172	     360.445	       0.677	 35.393356	 -85.710389                                                                                                      
TN	47063	01648576	Hamblen County	417437859	37891027	     161.174	      14.630	 36.218397	 -83.266071                                                                                                    
TN	47065	01639749	Hamilton County	1404937888	86585701	     542.450	      33.431	 35.159186	 -85.202296                                                                                                  
TN	47067	01648577	Hancock County	575820588	2984310	     222.326	       1.152	 36.521419	 -83.227453                                                                                                     
TN	47069	01639750	Hardeman County	1729454851	6823701	     667.746	       2.635	 35.218785	 -88.988697                                                                                                   
TN	47071	01639751	Hardin County	1495289737	49111063	     577.335	      18.962	 35.201893	 -88.185696                                                                                                    
TN	47073	01639752	Hawkins County	1261443222	32545384	     487.046	      12.566	 36.452211	 -82.931386                                                                                                   
TN	47075	01639753	Haywood County	1380737718	2472427	     533.106	       0.955	 35.586690	 -89.282536                                                                                                    
TN	47077	01639754	Henderson County	1346816896	15219341	     520.009	       5.876	 35.653994	 -88.387674                                                                                                 
TN	47079	01639755	Henry County	1455159561	81742886	     561.840	      31.561	 36.325295	 -88.300288                                                                                                     
TN	47081	01639756	Hickman County	1586315518	382861	     612.480	       0.148	 35.802291	 -87.467101                                                                                                     
TN	47083	01648578	Houston County	518749060	17312560	     200.290	       6.684	 36.285782	 -87.705598                                                                                                    
TN	47085	01639757	Humphreys County	1374665964	67186875	     530.762	      25.941	 36.040822	 -87.790453                                                                                                 
TN	47087	01639758	Jackson County	799337800	28227506	     308.626	      10.899	 36.354241	 -85.674094                                                                                                    
TN	47089	01639759	Jefferson County	711854928	102190551	     274.849	      39.456	 36.048479	 -83.440966                                                                                                 
TN	47091	01639760	Johnson County	773046112	11001626	     298.475	       4.248	 36.453203	 -81.861247                                                                                                    
TN	47093	01639761	Knox County	1316274046	45712626	     508.216	      17.650	 35.992726	 -83.937721                                                                                                      
TN	47095	01639762	Lake County	429381535	72799706	     165.785	      28.108	 36.333905	 -89.485536                                                                                                       
TN	47097	01639763	Lauderdale County	1222389221	92233928	     471.967	      35.612	 35.762951	 -89.627732                                                                                                
TN	47099	01639764	Lawrence County	1598356774	2228109	     617.129	       0.860	 35.220476	 -87.396546                                                                                                   
TN	47101	01639765	Lewis County	730608084	1031592	     282.089	       0.398	 35.523244	 -87.496983                                                                                                       
TN	47103	01639766	Lincoln County	1477169505	990351	     570.338	       0.382	 35.142916	 -86.593298                                                                                                     
TN	47105	01639767	Loudon County	593758812	46926060	     229.252	      18.118	 35.737450	 -84.316204                                                                                                     
TN	47107	01639773	McMinn County	1114009044	5340544	     430.121	       2.062	 35.424471	 -84.619962                                                                                                     
TN	47109	01639774	McNairy County	1457754785	1994987	     562.842	       0.770	 35.175228	 -88.563629                                                                                                    
TN	47111	01639768	Macon County	795498384	246692	     307.144	       0.095	 36.537757	 -86.000959                                                                                                        
TN	47113	01639769	Madison County	1442905053	3930419	     557.109	       1.518	 35.606056	 -88.833424                                                                                                    
TN	47115	01639770	Marion County	1290227323	36501980	     498.160	      14.093	 35.133422	 -85.618399                                                                                                    
TN	47117	01639771	Marshall County	972442425	1801808	     375.462	       0.696	 35.468387	 -86.765886                                                                                                    
TN	47119	01639772	Maury County	1588021141	6319196	     613.138	       2.440	 35.615696	 -87.077763                                                                                                      
TN	47121	01639775	Meigs County	505379341	55995241	     195.128	      21.620	 35.503397	 -84.823888                                                                                                      
TN	47123	01639776	Monroe County	1646119133	44007149	     635.570	      16.991	 35.447818	 -84.249705                                                                                                    
TN	47125	01639777	Montgomery County	1396435316	12076770	     539.167	       4.663	 36.500354	 -87.380887                                                                                                
TN	47127	01648579	Moore County	334684874	3093438	     129.223	       1.194	 35.288888	 -86.358684                                                                                                       
TN	47129	01639778	Morgan County	1352427834	823000	     522.175	       0.318	 36.138697	 -84.639262                                                                                                      
TN	47131	01639779	Obion County	1411321436	27434012	     544.914	      10.592	 36.358171	 -89.149879                                                                                                     
TN	47133	01639780	Overton County	1122721295	3492726	     433.485	       1.349	 36.344850	 -85.283076                                                                                                    
TN	47135	01639781	Perry County	1074195268	21037097	     414.749	       8.122	 35.663749	 -87.869329                                                                                                     
TN	47137	01648580	Pickett County	422113343	29822850	     162.979	      11.515	 36.559364	 -85.075741                                                                                                    
TN	47139	01639782	Polk County	1125794471	19834176	     434.672	       7.658	 35.109437	 -84.541112                                                                                                      
TN	47141	01639783	Putnam County	1038860636	3777672	     401.106	       1.459	 36.140940	 -85.496180                                                                                                     
TN	47143	01639784	Rhea County	816822919	54463447	     315.377	      21.028	 35.600587	 -84.949552                                                                                                       
TN	47145	01639785	Roane County	934278780	88706730	     360.727	      34.250	 35.847249	 -84.523942                                                                                                      
TN	47147	01639786	Robertson County	1233582661	451690	     476.289	       0.174	 36.527530	 -86.869377                                                                                                   
TN	47149	01639787	Rutherford County	1604138824	12142364	     619.361	       4.688	 35.843369	 -86.417213                                                                                                
TN	47151	01639788	Scott County	1378627315	2414250	     532.291	       0.932	 36.436071	 -84.505548                                                                                                      
TN	47153	01652643	Sequatchie County	688550850	498314	     265.851	       0.192	 35.372358	 -85.410322                                                                                                   
TN	47155	01639789	Sevier County	1534597677	13491710	     592.512	       5.209	 35.801810	 -83.515696                                                                                                    
TN	47157	01639790	Shelby County	1976691250	56497880	     763.205	      21.814	 35.183794	 -89.895397                                                                                                    
TN	47159	01639791	Smith County	814004483	28706397	     314.289	      11.084	 36.255650	 -85.942078                                                                                                      
TN	47161	01639792	Stewart County	1189665080	87232252	     459.332	      33.681	 36.511756	 -87.851548                                                                                                   
TN	47163	01639793	Sullivan County	1070725155	42209128	     413.409	      16.297	 36.510213	 -82.299396                                                                                                  
TN	47165	01639794	Sumner County	1371029843	35892211	     529.358	      13.858	 36.473443	 -86.459798                                                                                                    
TN	47167	01639795	Tipton County	1187267307	38609155	     458.406	      14.907	 35.500259	 -89.766803                                                                                                    
TN	47169	01648581	Trousdale County	295758951	6345332	     114.193	       2.450	 36.393030	 -86.156691                                                                                                   
TN	47171	01648582	Unicoi County	482165198	850687	     186.165	       0.328	 36.100216	 -82.418265                                                                                                       
TN	47173	01648583	Union County	578990147	61092970	     223.549	      23.588	 36.284140	 -83.836088                                                                                                      
TN	47175	01648584	Van Buren County	708142409	2893455	     273.415	       1.117	 35.699234	 -85.458409                                                                                                   
TN	47177	01639796	Warren County	1120635721	3508317	     432.680	       1.355	 35.678250	 -85.777343                                                                                                     
TN	47179	01639797	Washington County	845537323	8635253	     326.464	       3.334	 36.295665	 -82.495037                                                                                                  
TN	47181	01639798	Wayne County	1901321579	4023416	     734.104	       1.553	 35.242886	 -87.819850                                                                                                      
TN	47183	01639799	Weakley County	1503105581	3709360	     580.352	       1.432	 36.303386	 -88.720803                                                                                                    
TN	47185	01639800	White County	975592264	7113326	     376.678	       2.746	 35.927062	 -85.455766                                                                                                       
TN	47187	01639801	Williamson County	1508936158	3012729	     582.604	       1.163	 35.894845	 -86.897886                                                                                                 
TN	47189	01639802	Wilson County	1479049789	32005861	     571.064	      12.358	 36.148476	 -86.290210                                                                                                    
TX	48001	01383786	Anderson County	2752130249	39879731	    1062.603	      15.398	 31.841261	 -95.661726                                                                                                  
TX	48003	01383787	Andrews County	3886769981	957039	    1500.690	       0.370	 32.312258	-102.640206                                                                                                     
TX	48005	01383788	Angelina County	2066240115	173369515	     797.780	      66.938	 31.251951	 -94.611056                                                                                                 
TX	48007	01383789	Aransas County	652895392	714592744	     252.084	     275.906	 28.104225	 -96.977983                                                                                                   
TX	48009	01383790	Archer County	2339055476	57765516	     903.114	      22.303	 33.616305	 -98.687267                                                                                                    
TX	48011	01383791	Armstrong County	2354581791	12219600	     909.109	       4.718	 34.964179	-101.356636                                                                                                 
TX	48013	01383792	Atascosa County	3158592885	4995706	    1219.540	       1.929	 28.891397	 -98.535381                                                                                                   
TX	48015	01383793	Austin County	1674400646	25610780	     646.490	       9.888	 29.891901	 -96.270170                                                                                                    
TX	48017	01383794	Bailey County	2141566434	1771772	     826.863	       0.684	 34.067521	-102.830345                                                                                                     
TX	48019	01383795	Bandera County	2048649404	17288358	     790.988	       6.675	 29.756389	 -99.248285                                                                                                   
TX	48021	01383796	Bastrop County	2300343758	19109823	     888.168	       7.378	 30.100771	 -97.310643                                                                                                   
TX	48023	01383797	Baylor County	2246765495	86991860	     867.481	      33.588	 33.618921	 -99.207848                                                                                                    
TX	48025	01383798	Bee County	2279809447	246409	     880.239	       0.095	 28.416077	 -97.742586                                                                                                         
TX	48027	01383799	Bell County	2722149942	95333454	    1051.028	      36.808	 31.042303	 -97.481374                                                                                                      
TX	48029	01383800	Bexar County	3211275984	41946755	    1239.881	      16.196	 29.448671	 -98.520147                                                                                                     
TX	48031	01383801	Blanco County	1836947988	10818336	     709.250	       4.177	 30.266456	 -98.399217                                                                                                    
TX	48033	01383802	Borden County	2324365441	22297627	     897.443	       8.609	 32.738590	-101.439199                                                                                                    
TX	48035	01383803	Bosque County	2545904290	50670023	     982.979	      19.564	 31.900819	 -97.637641                                                                                                    
TX	48037	01383804	Bowie County	2292153890	98319882	     885.006	      37.962	 33.446062	 -94.422393                                                                                                     
TX	48039	01383805	Brazoria County	3516508364	649748089	    1357.732	     250.869	 29.167817	 -95.434647                                                                                                 
TX	48041	01383806	Brazos County	1516522678	14769271	     585.533	       5.702	 30.656717	 -96.302392                                                                                                    
TX	48043	01383807	Brewster County	16015915648	22063636	    6183.780	       8.519	 29.808997	-103.252458                                                                                                 
TX	48045	01383808	Briscoe County	2330991166	4068667	     900.001	       1.571	 34.525172	-101.205893                                                                                                    
TX	48047	01383809	Brooks County	2443273798	741627	     943.353	       0.286	 27.034994	 -98.215276                                                                                                      
TX	48049	01383810	Brown County	2446081954	32417676	     944.438	      12.517	 31.764103	 -98.998470                                                                                                     
TX	48051	01383811	Burleson County	1706884940	46050282	     659.032	      17.780	 30.493487	 -96.622091                                                                                                  
TX	48053	01383812	Burnet County	2575116256	69940832	     994.258	      27.004	 30.789630	 -98.201187                                                                                                    
TX	48055	01383813	Caldwell County	1412148358	4969087	     545.234	       1.919	 29.832399	 -97.628141                                                                                                   
TX	48057	01383814	Calhoun County	1312707157	1361903489	     506.839	     525.834	 28.441719	 -96.579574                                                                                                 
TX	48059	01383815	Callahan County	2329363181	4898780	     899.372	       1.891	 32.293150	 -99.372249                                                                                                   
TX	48061	01383816	Cameron County	2307835357	998174223	     891.060	     385.397	 26.102923	 -97.478958                                                                                                  
TX	48063	01383817	Camp County	507188399	19183333	     195.827	       7.407	 32.974581	 -94.979085                                                                                                       
TX	48065	01383818	Carson County	2383359714	10064086	     920.220	       3.886	 35.405496	-101.355356                                                                                                    
TX	48067	01383819	Cass County	2426723565	60499733	     936.963	      23.359	 33.083698	 -94.357579                                                                                                      
TX	48069	01383820	Castro County	2316573410	12584398	     894.434	       4.859	 34.533621	-102.258786                                                                                                    
TX	48071	01383821	Chambers County	1546604863	709763998	     597.148	     274.041	 29.696374	 -94.669445                                                                                                 
TX	48073	01383822	Cherokee County	2727190277	23872811	    1052.974	       9.217	 31.843872	 -95.156345                                                                                                  
TX	48075	01383823	Childress County	1803680240	44835067	     696.405	      17.311	 34.529337	-100.208336                                                                                                 
TX	48077	01383824	Clay County	2819780757	72591173	    1088.723	      28.028	 33.785904	 -98.212917                                                                                                      
TX	48079	01383825	Cochran County	2007614625	229068	     775.144	       0.088	 33.608440	-102.830449                                                                                                     
TX	48081	01383826	Coke County	2360705418	42789288	     911.473	      16.521	 31.877105	-100.635236                                                                                                      
TX	48083	01383827	Coleman County	3268424388	50472208	    1261.946	      19.487	 31.914205	 -99.346622                                                                                                   
TX	48085	01383828	Collin County	2178873794	116137249	     841.268	      44.841	 33.194737	 -96.579707                                                                                                   
TX	48087	01383829	Collingsworth County	2378750624	2279193	     918.441	       0.880	 34.963358	-100.272135                                                                                              
TX	48089	01383830	Colorado County	2487152099	34682218	     960.295	      13.391	 29.596296	 -96.508935                                                                                                  
TX	48091	01383831	Comal County	1449044656	39882603	     559.479	      15.399	 29.806294	 -98.260461                                                                                                     
TX	48093	01383832	Comanche County	2428770634	25718000	     937.754	       9.930	 31.951645	 -98.549617                                                                                                  
TX	48095	01383833	Concho County	2548139848	25740029	     983.842	       9.938	 31.318865	 -99.863648                                                                                                    
TX	48097	01383834	Cooke County	2265616179	61333858	     874.759	      23.681	 33.639196	 -97.210343                                                                                                     
TX	48099	01383835	Coryell County	2725136378	11847519	    1052.181	       4.574	 31.391177	 -97.798022                                                                                                   
TX	48101	01383836	Cottle County	2332448562	2723996	     900.563	       1.052	 34.091906	-100.276442                                                                                                     
TX	48103	01383837	Crane County	2033318914	1695904	     785.069	       0.655	 31.422796	-102.487774                                                                                                      
TX	48105	01383838	Crockett County	7270834102	53329	    2807.285	       0.021	 30.717532	-101.404211                                                                                                     
TX	48107	01383839	Crosby County	2331504894	3873555	     900.199	       1.496	 33.609144	-101.298710                                                                                                     
TX	48109	01383840	Culberson County	9875068436	556176	    3812.785	       0.215	 31.445908	-104.526945                                                                                                   
TX	48111	01383841	Dallam County	3893418620	5182888	    1503.257	       2.001	 36.286370	-102.594020                                                                                                     
TX	48113	01383842	Dallas County	2260316403	92982988	     872.713	      35.901	 32.766987	 -96.778424                                                                                                    
TX	48115	01383843	Dawson County	2331781566	4720705	     900.306	       1.823	 32.741934	-101.947322                                                                                                     
TX	48117	01383845	Deaf Smith County	3876867125	3926564	    1496.867	       1.516	 34.940766	-102.607564                                                                                                 
TX	48119	01383846	Delta County	665174293	54665989	     256.825	      21.107	 33.385933	 -95.673350                                                                                                      
TX	48121	01383847	Denton County	2275263691	192824021	     878.484	      74.450	 33.205132	 -97.121140                                                                                                   
TX	48123	01383844	DeWitt County	2354237548	3919938	     908.976	       1.513	 29.082346	 -97.361654                                                                                                     
TX	48125	01383848	Dickens County	2335454714	9057730	     901.724	       3.497	 33.615363	-100.787617                                                                                                    
TX	48127	01383849	Dimmit County	3441794565	14576509	    1328.884	       5.628	 28.423587	 -99.765871                                                                                                    
TX	48129	01383850	Donley County	2400623376	15954004	     926.886	       6.160	 34.955036	-100.815846                                                                                                    
TX	48131	01383851	Duval County	4645082968	5478267	    1793.477	       2.115	 27.681123	 -98.497393                                                                                                      
TX	48133	01383852	Eastland County	2399587729	14047794	     926.486	       5.424	 32.324645	 -98.836560                                                                                                  
TX	48135	01383853	Ector County	2325094713	10597931	     897.724	       4.092	 31.865301	-102.542507                                                                                                     
TX	48137	01383854	Edwards County	5485227753	5199754	    2117.858	       2.008	 29.985877	-100.307373                                                                                                    
TX	48139	01383856	Ellis County	2423336011	41679038	     935.655	      16.092	 32.346878	 -96.796940                                                                                                     
TX	48141	01383855	El Paso County	2623194033	5541852	    1012.821	       2.140	 31.766403	-106.241390                                                                                                    
